maintenance_id,equipment_id,date,downtime_hours,cost,hours_at_maint
M_00322,EQ_0065,2024-04-20,28.31107220704307,5561.895789079812,657.6010769595881
M_00323,EQ_0075,2024-04-20,16.74034333104079,8636.344185503194,784.5711155931069
M_00324,EQ_0001,2024-04-21,14.498566701828436,4333.242120723206,671.821293883777
M_00325,EQ_0016,2024-04-21,49.533424460614725,1050.1414798208657,632.7883680706652
M_00326,EQ_0104,2024-04-21,51.26793096515876,9026.802702521769,720.3229318250918
M_00327,EQ_0140,2024-04-21,51.11547169113798,7589.088909839486,810.8421843063621
M_00328,EQ_0131,2024-04-22,71.93524309940597,7151.936337420847,749.6234817092475
M_00329,EQ_0214,2024-04-22,61.51619142138281,9028.591444730228,723.5577804825377
M_00330,EQ_0158,2024-04-23,60.81089829134951,4304.031393760479,935.1182741631346
M_00331,EQ_0173,2024-04-23,51.21011767279753,3606.4679213603977,776.2854831416599
M_00332,EQ_0278,2024-04-23,15.731309646481623,3576.7750511815934,767.9815638816034
M_00333,EQ_0028,2024-04-24,53.30449888293423,3578.4599808049,930.5725317174703
M_00334,EQ_0197,2024-04-24,62.34443723095973,9388.219944362954,667.7497717641888
M_00335,EQ_0248,2024-04-24,20.856568006103878,3985.1827975950887,727.4425587924549
M_00336,EQ_0077,2024-04-25,69.32001384302825,5667.431234651208,972.0966590214092
M_00337,EQ_0213,2024-04-25,17.031349613855305,6802.175612896437,793.5802692656073
M_00338,EQ_0221,2024-04-25,16.28759255495613,4551.706018490422,658.4221344369438
M_00339,EQ_0281,2024-04-25,26.395142595908567,8325.845531648545,708.4668578267824
M_00340,EQ_0019,2024-04-26,61.24348554229708,4189.573631143149,636.478736681005
M_00341,EQ_0026,2024-04-26,70.09839212771665,8447.538447067545,689.6311289523317
M_00342,EQ_0027,2024-04-26,22.491516557699352,6239.432194023765,525.4226352415068
M_00343,EQ_0063,2024-04-27,22.626059112086907,8078.743970056019,616.5764847258189
M_00344,EQ_0076,2024-04-27,68.20365030536266,2197.721380125182,789.6041035853547
M_00345,EQ_0166,2024-04-27,27.04824806588961,5935.039198243266,697.0076653184376
M_00346,EQ_0073,2024-04-28,37.9075365201494,9151.734541520822,655.5949042793284
M_00347,EQ_0091,2024-04-28,55.05843469763292,6329.580444382886,818.4092369195065
M_00348,EQ_0271,2024-04-28,59.591323660070955,4181.123165464881,653.633755846055
M_00349,EQ_0013,2024-04-29,55.562702362742975,4276.348723290261,593.3204068037124
M_00350,EQ_0127,2024-04-29,26.525242872533596,3524.6544146611545,828.8013653672496
M_00351,EQ_0224,2024-04-29,14.81695349412282,8343.321584781734,686.1064024981598
M_00352,EQ_0235,2024-04-29,33.619368053263464,8367.617771191184,608.1252223308239
M_00353,EQ_0268,2024-04-29,53.597731454379456,6329.014512635234,886.2813519859242
M_00354,EQ_0082,2024-04-30,35.05951749379856,2992.6975638969257,796.1038321444663
M_00355,EQ_0110,2024-04-30,12.828476328273899,4235.710074772944,944.835819537612
M_00356,EQ_0207,2024-04-30,43.33394066780599,3455.734358505921,792.554137868938
M_00357,EQ_0211,2024-04-30,60.95037738232204,5250.423064728507,765.9448736497906
M_00358,EQ_0011,2024-05-01,21.721433952204045,8266.490672282816,536.293796098438
M_00359,EQ_0047,2024-05-01,26.17712886619945,6041.046766649394,592.8305334446474
M_00360,EQ_0064,2024-05-01,43.235673225887055,1845.5741854248047,1004.1762157387336
M_00361,EQ_0099,2024-05-01,71.11205369110964,4291.477815552133,985.8699210301868
M_00362,EQ_0123,2024-05-01,20.012808405761383,2276.7633611983397,590.3670490520781
M_00363,EQ_0218,2024-05-01,28.496340013101502,5874.265118186563,780.1004782026766
M_00364,EQ_0229,2024-05-01,47.84111010504011,5639.344215553837,1051.8180493632665
M_00365,EQ_0135,2024-05-02,48.72287888687353,5009.969705695186,952.3632609596926
M_00366,EQ_0032,2024-05-03,45.029663761920254,7345.058721799851,931.2503514548646
M_00367,EQ_0250,2024-05-03,71.26611754531919,1038.1761336831566,606.6440803370135
M_00368,EQ_0292,2024-05-03,64.70578848173797,8607.018644013237,816.295218394147
M_00369,EQ_0038,2024-05-04,33.85692395252583,6850.182510582781,675.5079217653899
M_00370,EQ_0048,2024-05-04,55.096818553331886,7918.124562870369,765.0514103682133
M_00371,EQ_0088,2024-05-04,33.58146286098543,2640.07544019379,880.3741699433405
M_00372,EQ_0295,2024-05-04,29.352994062954373,2763.800159479633,660.1883982078235
M_00373,EQ_0025,2024-05-05,70.56767160836286,9267.897219751305,824.478584029035
M_00374,EQ_0000,2024-05-06,31.51691826299445,3853.10467507061,649.1943822634133
M_00375,EQ_0054,2024-05-06,19.452315439234532,1838.0143095327899,580.9021233638136
M_00376,EQ_0128,2024-05-06,12.35059456529438,9252.948443157276,728.1399306422584
M_00377,EQ_0225,2024-05-07,52.22330240896876,4560.39947227219,679.4470854546896
M_00378,EQ_0056,2024-05-08,46.403200371465765,3528.3057849625875,660.2578380950171
M_00379,EQ_0109,2024-05-08,45.91973002760033,2872.648262235008,859.8943896375602
M_00380,EQ_0129,2024-05-09,65.40051264910238,1356.6345627745973,772.2888496349611
M_00381,EQ_0297,2024-05-09,69.59981939708376,4813.909662056363,850.1944070343263
M_00382,EQ_0168,2024-05-10,50.672113181842995,1921.1828363349737,674.0222424852282
M_00383,EQ_0243,2024-05-10,58.950549839266465,8839.630905752158,708.5668664422684
M_00384,EQ_0294,2024-05-10,24.216879730345397,9564.647249824417,789.026355059657
M_00385,EQ_0046,2024-05-11,30.2917600546193,4599.173478375892,665.9951720875963
M_00386,EQ_0095,2024-05-11,33.949831981091,1899.8817860780484,812.9673529966215
M_00387,EQ_0074,2024-05-12,70.86160703215906,6157.52861457795,784.650503434557
M_00388,EQ_0126,2024-05-13,51.096437044712225,2630.7094339031955,789.095172523247
M_00389,EQ_0182,2024-05-13,48.510193646411565,4537.876396055917,581.9859406723671
M_00390,EQ_0192,2024-05-14,68.2110032740823,4104.3697282444045,832.9163081179644
M_00391,EQ_0059,2024-05-15,33.10516425454797,9735.058825839847,924.8629771919942
M_00392,EQ_0094,2024-05-15,21.944542084719288,9107.679100168996,854.8219841633644
M_00393,EQ_0156,2024-05-15,41.007369831159835,9966.41682123613,770.0659305829167
M_00394,EQ_0208,2024-05-15,20.51933085905179,7018.615230503251,795.3453909724722
M_00395,EQ_0215,2024-05-15,39.35454825460129,2273.148544088621,766.9781468116915
M_00396,EQ_0003,2024-05-16,38.90845854356173,7183.102664219055,832.548653647215
M_00397,EQ_0060,2024-05-16,17.534475568456386,5158.563368322895,705.8169307786958
M_00398,EQ_0141,2024-05-16,12.94248668571968,6751.007330840992,784.9440290904422
M_00399,EQ_0179,2024-05-16,67.06076641968855,7761.320571122476,763.056825644534
M_00400,EQ_0150,2024-05-17,27.407614063713094,6353.513556037793,944.9033905455311
M_00401,EQ_0187,2024-05-18,21.759672462157923,8711.824123701434,736.2621462097459
M_00402,EQ_0030,2024-05-19,18.53461005514747,8792.565999587463,820.6565776855748
M_00403,EQ_0043,2024-05-19,43.17742229722778,5209.061280695434,1060.7513125850821
M_00404,EQ_0101,2024-05-19,46.1739146601529,2187.111148178701,892.6276565995972
M_00405,EQ_0146,2024-05-19,25.263337592028037,5567.254136721634,816.8488703920304
M_00406,EQ_0169,2024-05-19,69.0492312589191,2212.0478648463186,881.5439217915074
M_00407,EQ_0191,2024-05-19,35.506566829281866,9063.142738080567,645.9150411564017
M_00408,EQ_0291,2024-05-19,52.15223104644129,9389.318264682,949.3818196054539
M_00409,EQ_0031,2024-05-20,70.67551324200016,9284.70626072941,712.3090668847965
M_00410,EQ_0049,2024-05-20,28.881970525047493,7422.378992238943,651.5273686144767
M_00411,EQ_0100,2024-05-20,69.16233376138734,2444.583256650314,709.0684501936792
M_00412,EQ_0144,2024-05-20,44.50151865381852,5727.620211735858,836.2412063249761
M_00413,EQ_0275,2024-05-20,48.79288491423721,3294.6903868080176,661.5783487524916
M_00414,EQ_0108,2024-05-21,51.127041345254966,9878.751421352263,743.5607930081702
M_00415,EQ_0239,2024-05-21,20.20050031923732,2373.113674257367,734.3269864736989
M_00416,EQ_0259,2024-05-21,31.87717839455144,9660.08264452068,739.7764100465947
M_00417,EQ_0070,2024-05-22,41.94759017854536,5358.83208969733,676.5936150712175
M_00418,EQ_0202,2024-05-22,46.43827643118735,4146.723400933313,866.2164847789039
M_00419,EQ_0244,2024-05-22,56.81187305045438,4028.3987440011406,852.4805519329603
M_00420,EQ_0004,2024-05-23,28.008415493777687,8590.473532015056,972.8568989310263
M_00421,EQ_0122,2024-05-23,56.63181391919807,4004.443573770532,880.3863963317078
M_00422,EQ_0198,2024-05-23,39.136979812862606,9793.404052200707,752.4126633826602
M_00423,EQ_0234,2024-05-23,20.243152897009406,6402.312609303731,601.1476054626388
M_00424,EQ_0007,2024-05-24,48.28529398392635,7202.41274723586,722.776322286318
M_00425,EQ_0050,2024-05-24,43.46953356822121,7419.469545497621,870.2082389300775
M_00426,EQ_0068,2024-05-24,25.080012902719805,8663.51339736883,612.8497057040743
M_00427,EQ_0072,2024-05-24,69.21208406143066,4037.3266174455134,805.2172537918946
M_00428,EQ_0114,2024-05-24,40.971606376414684,1130.9036355535754,634.4037434956622
M_00429,EQ_0167,2024-05-25,24.126970945526136,8586.049437017395,807.9797657049919
M_00430,EQ_0204,2024-05-25,47.44046954428434,7996.895493152981,816.719237998592
M_00431,EQ_0216,2024-05-25,33.961157179185115,6585.108996018717,580.6469532554646
M_00432,EQ_0261,2024-05-25,16.289034500338307,8940.97449994917,708.3930720794551
M_00433,EQ_0017,2024-05-26,32.828009085445956,6279.741395106626,1815.489688777078
M_00434,EQ_0093,2024-05-26,39.268412899104476,5722.119212584598,927.1589729500637
M_00435,EQ_0155,2024-05-26,44.96611647339495,5660.3495419513665,636.5828340184812
M_00436,EQ_0171,2024-05-26,34.73456317431098,8650.078631388811,615.7060144622263
M_00437,EQ_0245,2024-05-26,35.18392164152618,1319.6987724757748,1057.9318294654265
M_00438,EQ_0029,2024-05-27,70.88462774813931,4682.370458494912,774.7435496175252
M_00439,EQ_0040,2024-05-27,62.13548513510793,9495.346272433535,684.2306012063134
M_00440,EQ_0105,2024-05-27,25.8914231523314,5126.701582165234,780.9762213654756
M_00441,EQ_0172,2024-05-27,39.22975109461396,5401.680990462344,760.2990815320481
M_00442,EQ_0203,2024-05-27,60.99255256654605,3931.292800252148,726.2035132337178
M_00443,EQ_0270,2024-05-27,67.11942807817667,3226.0906049824166,624.5878960019796
M_00444,EQ_0057,2024-05-28,39.250860014269804,8551.87507347927,793.6345313701796
M_00445,EQ_0209,2024-05-28,49.14657826672491,1857.19007406025,859.1438359954295
M_00446,EQ_0285,2024-05-28,68.47380140066214,3121.3968039470196,955.7336879040811
M_00447,EQ_0178,2024-05-29,65.25556122378516,4813.4929488467105,687.0525323533701
M_00448,EQ_0288,2024-05-29,62.619755299264796,5358.828935667773,1135.8404161251706
M_00449,EQ_0163,2024-05-30,30.17432777094509,3492.390931560336,1181.2729646968858
M_00450,EQ_0290,2024-05-30,40.398333940322345,6632.183890057601,909.8477296710056
M_00451,EQ_0052,2024-05-31,30.790332142067307,7451.383318289377,885.0030360204782
M_00452,EQ_0079,2024-05-31,12.009294523107142,3166.5480522354983,624.5333972349106
M_00453,EQ_0080,2024-05-31,56.84443239725266,1002.4279808693713,613.8793624530373
M_00454,EQ_0103,2024-05-31,17.837657595076138,6289.04908121335,750.1185546734827
M_00455,EQ_0257,2024-05-31,35.62551352187215,4594.356975287834,716.3217349642698
M_00456,EQ_0022,2024-06-01,59.04901514483249,4309.5706051363995,791.522239484508
M_00457,EQ_0102,2024-06-01,29.99616446228111,3984.304497767262,858.2250139263317
M_00458,EQ_0120,2024-06-01,25.02494002414042,7331.19493793776,688.8919637092572
M_00459,EQ_0170,2024-06-01,39.263341022418764,8022.478819169516,719.0645755797335
M_00460,EQ_0002,2024-06-02,24.175260462660972,4920.457337576065,823.9644670754681
M_00461,EQ_0021,2024-06-02,51.589708580534236,2749.8499271867486,725.7019289420332
M_00462,EQ_0161,2024-06-02,22.81130638703922,7982.261947354564,681.5169800218089
M_00463,EQ_0206,2024-06-02,33.77948938597733,5561.365650019746,646.2017022455136
M_00464,EQ_0008,2024-06-03,47.16311378806432,7823.135856721207,705.4089757357951
M_00465,EQ_0015,2024-06-03,21.31450805438483,2446.144583842535,867.5311516952926
M_00466,EQ_0055,2024-06-04,61.50613865834138,7164.897262423165,756.5615601027467
M_00467,EQ_0066,2024-06-04,68.38047970478121,8597.761530851481,551.844875558277
M_00468,EQ_0125,2024-06-04,63.69752903148949,5068.269471527009,651.6466773175279
M_00469,EQ_0246,2024-06-04,59.61908610995514,2200.1983263663633,823.6653089750885
M_00470,EQ_0134,2024-06-05,28.8124011932876,8987.926092624715,748.9870548219824
M_00471,EQ_0151,2024-06-06,45.36389980238362,8242.259714819174,900.1749186404344
M_00472,EQ_0280,2024-06-06,45.3064854803557,4248.056678880959,626.9558164045916
M_00473,EQ_0034,2024-06-07,32.785121019990406,1042.1360731944847,678.6780414320982
M_00474,EQ_0147,2024-06-07,48.39101390538989,7338.8131887453865,655.3687193858424
M_00475,EQ_0200,2024-06-07,12.592570096706897,7271.327388731852,797.6014483759956
M_00476,EQ_0249,2024-06-07,59.36349614369718,4286.513923930547,797.649768633493
M_00477,EQ_0061,2024-06-08,22.991340643776063,5833.031258114146,807.2534740080895
M_00478,EQ_0181,2024-06-08,15.337743313446193,3307.0429588172183,995.6514655748634
M_00479,EQ_0279,2024-06-08,64.91729653559833,3526.9071760379,909.3092317621863
M_00480,EQ_0183,2024-06-09,31.94316391694661,9840.869284919436,668.8389509765906
M_00481,EQ_0006,2024-06-10,57.230661908158595,1112.3437738015828,773.3315438140045
M_00482,EQ_0236,2024-06-10,40.56882547439964,5774.16639985736,746.7690993375637
M_00483,EQ_0241,2024-06-10,40.82148149889133,7349.657390761654,722.1401659928229
M_00484,EQ_0115,2024-06-11,61.92272829055145,2114.486252260097,742.3148723161678
M_00485,EQ_0137,2024-06-11,32.552715863640316,9316.320294299529,739.0446628090612
M_00486,EQ_0062,2024-06-12,38.62720659279072,3003.128260582839,877.7148868136121
M_00487,EQ_0106,2024-06-12,71.0656018716279,2629.71785666075,1383.808514353767
M_00488,EQ_0231,2024-06-12,31.95006424659605,6991.228639529285,685.9803727128277
M_00489,EQ_0035,2024-06-13,19.929446907366174,2561.4770430690523,673.4674196907582
M_00490,EQ_0087,2024-06-13,33.18121325773018,3919.148304087027,821.3507442520872
M_00491,EQ_0154,2024-06-13,51.31660691857644,1912.3062796756828,678.0823326575578
M_00492,EQ_0223,2024-06-13,17.979621416887817,7436.975252582841,931.3396948726183
M_00493,EQ_0232,2024-06-13,49.511650620777445,9144.88563694114,947.5467977534206
M_00494,EQ_0121,2024-06-14,20.240181449132685,6755.374456418588,1041.792268195228
M_00495,EQ_0242,2024-06-14,17.76018011682585,6555.093414543114,1650.7292572646002
M_00496,EQ_0051,2024-06-15,33.60289302152111,2335.42022551598,705.2575487110932
M_00497,EQ_0222,2024-06-16,68.26720327991075,5743.867533534914,900.5968235245784
M_00498,EQ_0012,2024-06-17,66.31530882431824,7371.599781773731,796.9756816777476
M_00499,EQ_0188,2024-06-17,69.05934019569435,2933.327178776235,998.1644714137146
M_00500,EQ_0247,2024-06-17,40.98508704980247,5383.22509034504,860.4972954949394
M_00501,EQ_0205,2024-06-19,19.23182210443986,8071.1347433020155,749.1651404862444
M_00502,EQ_0263,2024-06-19,71.72662340222192,4819.307110008769,647.5094007068055
M_00503,EQ_0298,2024-06-19,21.424753010868287,9611.025412605662,684.690506950277
M_00504,EQ_0090,2024-06-20,51.21519442982891,4063.630287679,574.125573057765
M_00505,EQ_0284,2024-06-20,24.55336575623854,8444.257637727907,793.5804163825449
M_00506,EQ_0293,2024-06-20,19.56618944494948,9634.460294792903,1004.4427274947526
M_00507,EQ_0005,2024-06-21,67.33154774895483,6611.094482292411,982.1749403285933
M_00508,EQ_0265,2024-06-21,17.02421948896369,9153.864529660243,839.8932293043948
M_00509,EQ_0037,2024-06-22,35.3684271938784,1664.5924742764041,789.8834043821641
M_00510,EQ_0096,2024-06-22,66.17010801997586,2512.586289306886,500.80529034341123
M_00511,EQ_0199,2024-06-22,45.7290245232413,9117.996686556997,932.0981120189397
M_00512,EQ_0274,2024-06-22,68.47052568555098,8323.550897702533,878.2099875877079
M_00513,EQ_0124,2024-06-23,30.084724692501663,7079.544705453101,649.328563841142
M_00514,EQ_0197,2024-06-23,17.106692915945725,1653.1072627235576,439.61307035204817
M_00515,EQ_0226,2024-06-23,49.932764183918714,5548.846735704411,808.4080736606697
M_00516,EQ_0299,2024-06-23,17.630035695835353,5395.2451899975085,780.2790615072628
M_00517,EQ_0014,2024-06-24,15.86496340681781,8763.011158477959,615.8882504402635
M_00518,EQ_0112,2024-06-24,36.74398096218495,9543.939361867031,916.404807880631
M_00519,EQ_0138,2024-06-24,42.39225413987407,5284.870653903347,767.4290351261732
M_00520,EQ_0118,2024-06-25,14.749387257026303,1885.1660521505203,794.1731729412215
M_00521,EQ_0276,2024-06-25,53.50449669816138,8657.999494649499,961.0126153630612
M_00522,EQ_0159,2024-06-26,53.066569859479046,5776.685775512981,622.7875497229568
M_00523,EQ_0190,2024-06-26,25.754848556192847,5751.700415829844,806.5617860300006
M_00524,EQ_0045,2024-06-27,29.57646469222976,2717.458183765416,872.5755417077592
M_00525,EQ_0201,2024-06-27,60.68974405749985,4890.237442220692,722.1943831726726
M_00526,EQ_0069,2024-06-28,26.180666106481723,9048.800761914215,660.877529746668
M_00527,EQ_0084,2024-06-28,62.59829243996343,2513.3137051903705,963.9294341964493
M_00528,EQ_0139,2024-06-28,43.45514943215765,6208.093376823609,627.0404796244935
M_00529,EQ_0165,2024-06-28,63.95260805369856,4037.7950669003812,741.111260272766
M_00530,EQ_0282,2024-06-28,29.72783266756861,6924.570089952412,619.9312269766588
M_00531,EQ_0132,2024-06-29,62.13987814694311,8106.790399535914,1345.1113840543092
M_00532,EQ_0149,2024-06-29,46.9792114203198,9192.649967381556,720.574612726172
M_00533,EQ_0212,2024-06-30,66.88428820329813,5586.789705706889,544.2102831560123
M_00534,EQ_0258,2024-06-30,60.57166953683953,5741.155104525339,627.4724156228227
M_00535,EQ_0142,2024-07-01,16.73869824435675,3319.922049227582,703.5915651535274
M_00536,EQ_0184,2024-07-01,32.66009034220424,2416.8546662531253,873.4994465589475
M_00537,EQ_0240,2024-07-01,59.59074710957544,4874.093600366389,685.9413154971179
M_00538,EQ_0036,2024-07-02,59.033027377165446,8183.971529152657,913.7533270798934
M_00539,EQ_0086,2024-07-02,13.37830280473159,9954.059957592737,825.6239359340244
M_00540,EQ_0260,2024-07-02,32.51681900288655,9728.309147690094,924.1626096942574
M_00541,EQ_0152,2024-07-03,39.90224692071543,6811.896421202345,1001.4611544799075
M_00542,EQ_0164,2024-07-03,51.898236884823454,3953.052738359379,992.4959324131659
M_00543,EQ_0193,2024-07-03,44.23320387137867,6366.691095805311,723.5920465739072
M_00544,EQ_0219,2024-07-03,63.82796046428802,1038.6003412281589,603.7855831888214
M_00545,EQ_0220,2024-07-03,35.49568865674923,4114.462586638041,1504.172822654735
M_00546,EQ_0251,2024-07-03,61.04022389135401,5671.311024034346,710.330334893424
M_00547,EQ_0283,2024-07-03,23.015092055754643,8617.663133258218,670.3149215959861
M_00548,EQ_0010,2024-07-04,19.041375281339654,4727.916892244091,1329.144065406006
M_00549,EQ_0145,2024-07-04,42.03666710290731,2287.7459348855427,929.915304638152
M_00550,EQ_0255,2024-07-05,53.542701441602816,9671.379849130144,870.3123184502393
M_00551,EQ_0024,2024-07-06,42.937548586134554,8716.56793017004,1030.5843199359572
M_00552,EQ_0130,2024-07-06,44.45658307905541,4255.888718623992,627.4966929703592
M_00553,EQ_0194,2024-07-06,25.13141969935827,6007.050796781161,588.5241171651134
M_00554,EQ_0286,2024-07-06,68.86479224017704,7387.917182908561,613.3470394882703
M_00555,EQ_0296,2024-07-07,52.286130984591566,2354.070561200465,704.9354306006306
M_00556,EQ_0020,2024-07-08,25.845477201571953,3723.4803559994293,564.8288751820436
M_00557,EQ_0075,2024-07-08,59.41074549533779,4619.526701043025,707.5586322788278
M_00558,EQ_0116,2024-07-08,48.67711748524468,2368.8872626486273,698.1383579324117
M_00559,EQ_0157,2024-07-08,50.55202481560349,8544.822885392023,716.7110023553039
M_00560,EQ_0160,2024-07-08,20.221213580773316,3731.700478036855,1226.9351443653597
M_00561,EQ_0009,2024-07-09,18.256155733053504,6829.720067851901,912.4175567834451
M_00562,EQ_0018,2024-07-09,36.11582178174862,8117.196142029646,802.272328459461
M_00563,EQ_0092,2024-07-09,33.91376674964289,4707.382055381553,717.805675572957
M_00564,EQ_0113,2024-07-09,58.30326254402011,1833.5573310523864,837.620644285632
M_00565,EQ_0210,2024-07-10,43.16792293497036,6248.948544689801,824.7863220855412
M_00566,EQ_0227,2024-07-10,20.970345358213578,2078.9049409705744,708.5228560560739
M_00567,EQ_0099,2024-07-11,28.73511551867064,1229.7785486305488,638.3892444121979
M_00568,EQ_0127,2024-07-11,31.149735892128557,2060.2619996417206,619.7568687598952
M_00569,EQ_0148,2024-07-11,53.86000222137727,9282.8841060258,713.0652496510926
M_00570,EQ_0213,2024-07-11,57.84527409829817,3886.096467996123,572.8869372957209
M_00571,EQ_0111,2024-07-12,36.44966419792529,4411.538892567936,645.2463565787326
M_00572,EQ_0153,2024-07-12,43.510963467321105,3194.729142486986,1038.633937551556
M_00573,EQ_0185,2024-07-12,43.95410871322771,2929.202582442075,750.2826246588677
M_00574,EQ_0233,2024-07-12,68.15238056141806,3395.076998235716,674.9988512645382
M_00575,EQ_0237,2024-07-12,20.789437083147746,6520.730529070483,683.1390211183983
M_00576,EQ_0081,2024-07-13,32.59086651038377,3869.7524382458855,777.0691067805193
M_00577,EQ_0097,2024-07-14,22.674218012448883,9429.302483587004,692.2555071022006
M_00578,EQ_0107,2024-07-14,37.686664551597666,2785.283480889758,1222.6669647080703
M_00579,EQ_0123,2024-07-14,12.778826140620394,2020.8770202938915,569.6025111922803
M_00580,EQ_0177,2024-07-14,33.77772503831879,4406.02989013964,925.5094198395018
M_00581,EQ_0098,2024-07-15,44.90763662350398,2758.8252679865086,697.430076549572
M_00582,EQ_0048,2024-07-16,30.849204491854778,9293.378097550962,619.1172901974237
M_00583,EQ_0162,2024-07-16,27.5855134487509,2358.3156524702945,730.9586098502461
M_00584,EQ_0196,2024-07-16,20.79608564039657,2661.712107601792,837.8114402742868
M_00585,EQ_0065,2024-07-17,47.65752540946898,5107.841862224159,667.1688240009485
M_00586,EQ_0091,2024-07-17,62.649794206869295,3996.310649611103,644.9515012456826
M_00587,EQ_0186,2024-07-17,25.927948900207326,6749.681660822588,870.6864434493015
M_00588,EQ_0281,2024-07-17,44.87366925908091,5008.462835517748,650.6547605793364
M_00589,EQ_0041,2024-07-18,36.345529825279215,1601.967405519756,818.9697782838906
M_00590,EQ_0273,2024-07-19,53.37589037965836,7582.553013624603,760.2506620851506
M_00591,EQ_0136,2024-07-20,15.24734102467726,2993.462085065459,731.6963298393019
M_00592,EQ_0180,2024-07-20,58.93769323109722,6462.929064563093,867.5846761940987
M_00593,EQ_0225,2024-07-20,64.91918269702998,6728.5472774431,698.8494199287094
M_00594,EQ_0053,2024-07-21,23.521239160227054,5228.217915313688,1118.0180674857456
M_00595,EQ_0058,2024-07-21,55.371629757203266,6301.72588263417,846.354850982891
M_00596,EQ_0253,2024-07-21,15.019138829254347,5742.736514335051,738.1735076009128
M_00597,EQ_0256,2024-07-21,68.52353393182383,3558.1918318076173,844.8520655753407
M_00598,EQ_0207,2024-07-22,16.91887025259335,6803.3966780874225,628.8564659817639
M_00599,EQ_0230,2024-07-22,27.62965501845951,6043.441626809425,691.6242345343326
M_00600,EQ_0027,2024-07-23,70.29653726138656,6797.4365036133995,678.656920725333
M_00601,EQ_0129,2024-07-23,35.58995380708125,7901.98549547805,514.5753196292665
M_00602,EQ_0023,2024-07-24,67.11184787267135,3353.8307656067827,833.1559986044367
M_00603,EQ_0047,2024-07-24,48.54074893205135,4371.226497396892,646.7288645526897
M_00604,EQ_0264,2024-07-24,26.838877280318933,4960.495919548392,1013.5203591203193
M_00605,EQ_0067,2024-07-25,14.5072694716483,8784.73787124976,886.2444220981862
M_00606,EQ_0083,2024-07-25,44.98998534283314,2375.892539798724,1168.5606176606336
M_00607,EQ_0117,2024-07-25,54.782660618357326,3291.1082193309685,769.851378533722
M_00608,EQ_0109,2024-07-26,36.35613096316307,7568.574013150144,601.585876817373
M_00609,EQ_0040,2024-07-27,67.10969642932656,8857.00148220349,461.45941036780744
M_00610,EQ_0059,2024-07-27,55.77971847997178,2330.8102429624723,589.2353957486724
M_00611,EQ_0078,2024-07-27,24.390780006395346,2691.700209288253,1091.913286033213
M_00612,EQ_0224,2024-07-27,17.35549169403261,8940.445420773147,614.5991805642684
M_00613,EQ_0248,2024-07-27,46.587308771435524,4793.4887222172965,701.2854048574968
M_00614,EQ_0211,2024-07-28,47.043693910060114,9333.95182415263,584.7180488882125
M_00615,EQ_0262,2024-07-28,13.559072942487818,9888.149380278348,1195.977476464243
M_00616,EQ_0176,2024-07-29,56.444273893578014,2750.8375241991052,822.4864451075248
M_00617,EQ_0195,2024-07-29,31.659349618036646,5729.691732560654,869.12875996887
M_00618,EQ_0287,2024-07-29,66.37482075218063,9796.050431678468,794.9772974461821
M_00619,EQ_0064,2024-07-30,19.89900411034873,7880.856477206604,627.9484642162611
M_00620,EQ_0228,2024-07-30,51.11302585574094,2804.9121531906103,705.704105091464
M_00621,EQ_0250,2024-07-30,68.96554026454936,2119.749915925976,795.5940936711839
M_00622,EQ_0054,2024-07-31,35.457128382619736,3335.354259993774,586.5178189378951
M_00623,EQ_0025,2024-08-01,47.5185954877092,4069.4124341366746,590.8789281887691
M_00624,EQ_0089,2024-08-01,33.634715129900556,2915.5744660543637,712.9570935765909
M_00625,EQ_0254,2024-08-01,17.858813593253927,9440.860783212684,758.4158012080486
M_00626,EQ_0271,2024-08-01,49.502820169344105,4879.518647341263,766.4403955187353
M_00627,EQ_0275,2024-08-01,35.43130282741934,8261.798214684122,625.7181139322854
M_00628,EQ_0101,2024-08-02,51.32867592290563,3173.5358308665554,696.7138402949829
M_00629,EQ_0272,2024-08-02,66.2194421122523,9659.38557703109,860.8506179300371
M_00630,EQ_0277,2024-08-02,50.096417144086885,6181.272721767417,766.2418889194361
M_00631,EQ_0292,2024-08-02,12.072549663108282,3357.506793501538,745.3303379750482
M_00632,EQ_0295,2024-08-02,29.981096832241438,4455.1582200188695,662.1234677617798
M_00633,EQ_0019,2024-08-03,51.80169531128389,6152.378702090977,698.7627633073995
M_00634,EQ_0191,2024-08-03,24.134841237658822,7350.031583169474,633.4073511820203
M_00635,EQ_0174,2024-08-04,34.688933200304234,7129.833962884121,754.1858207628043
M_00636,EQ_0238,2024-08-04,48.38746749961613,3619.1125361996615,858.1547808907179
M_00637,EQ_0103,2024-08-05,69.64645768579634,6810.433649213727,483.7024063984994
M_00638,EQ_0156,2024-08-05,20.687603970248976,3300.7449225646046,601.4119866988036
M_00639,EQ_0044,2024-08-06,30.105501501251386,7153.124228122612,736.2526285427045
M_00640,EQ_0042,2024-08-07,39.56192578846822,5314.890462873675,647.3195776858171
M_00641,EQ_0289,2024-08-07,36.2715214777027,4473.428256275953,788.1809736546032
M_00642,EQ_0001,2024-08-08,61.20332383574902,2578.7892892297714,679.2452588301127
M_00643,EQ_0166,2024-08-08,56.41541453198498,4433.544452191145,772.6618189914619
M_00644,EQ_0169,2024-08-08,64.03931612970263,8273.84506866967,642.8649352589999
